fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,,
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.737209353,0.54347763
6.5,0.33,0.24,14.5,0.048,20,96,0.99456,3.06,0.3,11.5,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.513532829,2.209584652
7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.352605319,0.124330511
7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.527293344,0.223451582
6.5,0.21,0.42,1.1,0.059,33,101,0.9927,3.12,0.38,9.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.716569,0.080333132
7.3,0.25,0.27,3.8,0.047,16,79,0.99173,3.07,0.46,11.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.336635965,0.113323773
6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.760132223,0.057536551
6.7,0.24,0.3,10.2,0.07,44,179,0.99666,2.86,0.46,8.9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.552873667,0.199921957
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.260102017,0.067653059
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.105289569,0.800506756
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.32063275,0.46153986
6.4,0.25,0.28,4.9,0.03,29,98,0.99024,3.09,0.58,12.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.009288669,8.62794E-05
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.32063275,0.46153986
8,0.25,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.567572743,0.322138819
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.260102017,0.067653059
6.6,0.21,0.34,5.6,0.046,30,140,0.99299,3.22,0.38,11,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.346488106,1.813030218
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.105289569,0.800506756
6.3,0.29,0.23,14.2,0.037,24,99,0.99528,3.08,0.38,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.346957893,0.12037978
6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.900265606,0.810478161
6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.900265606,0.810478161
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.511382113,0.238747439
6.9,0.45,0.27,4.7,0.035,17,80,0.99058,3.12,0.36,12.5,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.389631808,0.372549329
6.9,0.3,0.45,1.4,0.039,36,122,0.99059,3.07,0.47,11.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.224899804,0.600780314
5.3,0.23,0.56,0.9,0.041,46,141,0.99119,3.16,0.62,9.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.022731415,1.045979547
6.8,0.3,0.26,20.3,0.037,45,150,0.99727,3.04,0.38,12.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.930094282,0.865075373
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.738044489,0.544709668
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.712745714,0.508006453
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.984089921,0.968432973
5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.551768621,0.304448611
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.537920069,0.289358001
6.1,0.17,0.29,1.1,0.041,32,92,0.99036,3.26,0.57,11.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.619176688,0.383379771
7.5,0.21,0.29,1.5,0.046,35,107,0.99123,3.15,0.45,11.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.42624051,0.181680972
7.3,0.26,0.32,1.2,0.041,29,94,0.98978,3.07,0.45,12,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.575149187,0.330796587
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.75802433,0.058552225
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.75802433,0.058552225
6.5,0.43,0.31,3.6,0.046,19,143,0.99022,3.15,0.34,12,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.259931728,3.02783759
6.5,0.4,0.31,3.5,0.046,22,147,0.99024,3.15,0.31,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.29578409,0.495920048
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.740479506,0.548309899
6.3,0.23,0.22,17.45,0.054,42,151,0.99853,3.12,0.6,9.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.197910512,0.039168571
6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.508194443,0.241872706
6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.590904848,0.349168539
6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.695020863,0.093012274
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.140520436,1.300786866
6.3,0.18,0.22,5.6,0.047,45,147,0.99383,3.09,0.54,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.122860121,1.260814851
6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.013814771,1.027820391
6.6,0.33,0.32,15.6,0.054,62,227,0.99734,3.25,0.56,10.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.394337792,1.944177879
6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.981114219,0.000356673
6.8,0.29,0.32,1.8,0.032,18,130,0.99095,3.05,0.62,11.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.24417682,0.05962232
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.642275609,0.412517958
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.642275609,0.412517958
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.49210553,0.242167852
6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.932001679,0.86862713
5.9,0.26,0.24,2.4,0.046,27,132,0.99234,3.63,0.73,11.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.5866097,2.517330339
5.9,0.65,0.23,5,0.035,20,128,0.99016,3.46,0.48,12.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.392624191,0.154153756
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.642275609,0.412517958
6.6,0.23,0.32,1.5,0.041,8,72,0.98949,3.22,0.39,12.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.774467724,0.599800256
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.521177385,0.229271097
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.322522812,0.104020964
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.322522812,0.104020964
5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.396080513,0.156879773
6.1,0.25,0.28,10,0.055,56,131,0.994,3.22,0.35,10.9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.49862321,0.248625105
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.322522812,0.104020964
6.8,0.26,0.29,11.9,0.052,54,160,0.99546,3.03,0.58,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.371699182,0.138160282
7.1,0.13,0.29,15.5,0.064,56,115.5,0.99737,3.16,0.41,9.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.50657576,0.243467481
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.521177385,0.229271097
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.120089161,0.014421407
5.8,0.24,0.28,1.4,0.038,40,76,0.98711,3.1,0.29,13.9,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.249620122,0.062310205
7.6,0.48,0.31,9.4,0.046,6,194,0.99714,3.07,0.61,9.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.232145024,0.053891312
7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.78217355,0.611795462
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.120089161,0.014421407
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.639055396,0.408391799
6.2,0.32,0.5,6.5,0.048,61,186,0.9948,3.19,0.45,9.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.770932284,0.594336586
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.639055396,0.408391799
6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.718416944,0.516122906
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.968159582,0.937332977
7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.993646124,0.987332621
6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.61812047,0.145831976
5.8,0.23,0.31,3.5,0.044,35,158,0.98998,3.19,0.37,12.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.729166905,0.073350565
6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.165776993,0.695928026
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.817147363,0.667729813
6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.920202128,0.0063677
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742837916,1.580456504
6.6,0.22,0.37,1.6,0.04,31,101,0.99009,3.15,0.66,12,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.777017572,3.157791453
6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.354821944,0.125898612
7.1,0.34,0.86,1.4,0.174,36,99,0.99288,2.92,0.5,9.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.371347655,0.137899081
6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.043632125,0.001903762
6.9,0.35,0.39,2.4,0.048,25,157,0.99133,3.2,0.54,11.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.180829016,0.671041101
6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.166102964,0.027590195
